Character,Line,Season,Episode
JONATHAN,wh,05,11
KUTNER,wanted apologize horrible stuff high school sorry,05,11
HOUSE,whats gonna happen,05,11
CUDDY,spoke set grandparent painful theyre putting adoption,05,11
HOUSE,gonna,05,11
CUDDY,already spoke lawyer become foster parent adopt,05,11
HOUSE,merry christmas cuddy leaf,05,11
THIRTEEN,everybody,05,11
FOREMAN,party,05,11
THIRTEEN,heard janice back trial,05,11
FOREMAN,christmas gift,05,11
THIRTEEN,wrong house,05,11
FOREMAN,yeah thats christmas gift,05,11
THIRTEEN,go party approach,05,11
FOREMAN,,05,11
LYNNE,damn zach last time turning around next time forget something gonna,05,12
ZACH,play without stick,05,12
LYNNE,guess play,05,12
ZACH,care suck anyway,05,12
LYNNE,say,05,12
ZACH,worst guy whole team,05,12
LYNNE,,05,12
ZACH,worse,05,12
LYNNE,worry anyone else best,05,12
ZACH,see name anyone,05,12
LYNNE,zach stop,05,12
ZACH,name someone pause cant,05,12
LYNNE,donny mark navid,05,12
ZACH,really think better guy,05,12
LYNNE,yes pull driveway hurry get stick,05,12
LYNNE,zach get back car phone run jeffs car try open door need ambulance oakwood avenue,05,12
ZACH,dad car,05,12
LYNNE,get back car zach pull jeff car start performing cpr come come oh come jeff,05,12
JEFF,sorry take pain anymore,05,12
HOUSE,either need new watch mowgli cutting beauty sleep,05,12
CUDDY,pulling folder bag handing receptionist night looking finance report rachel great thanks asking,05,12
HOUSE,proving better foster mom homeless drug addict,05,12
CUDDY,departmental budget due week,05,12
HOUSE,gonna need extension got time next decade,05,12
CUDDY,cameron already turned,05,12
HOUSE,thats nice two question telling,05,12
CUDDY,answer owe favor,05,12
HOUSE,gonna need extension got time,05,12
CUDDY,house ive got dyfs home visit friday,05,12
HOUSE,ive got whore visit,05,12
CUDDY,mama busy two gonna go play outside,05,12
CAMERON,yearold male chronic pain,05,12
HOUSE,favor expecting something involving whipped cream tongue depressor,05,12
CAMERON,seen seven different specialist three year diagnosis relief,05,12
HOUSE,oh fascinated already like treating get cured get learn valuable lesson milk human kindness,05,12
CAMERON,thought learned lesson never wouldve quit,05,12
HOUSE,wasting favor,05,12
CAMERON,think help guy,05,12
HOUSE,rattling vicodin vial drugseeking patient,05,12
CAMERON,attempt sucde medicine cabinet full narcotic,05,12
THIRTEEN,sound like fibromyalgia,05,12
CAMERON,sound like work house diagnosis provides neither explanation cure definition diagnosis,05,12
FOREMAN,american college rheumatology would disagree specific diagnostic criterion,05,12
CAMERON,guy meet putting pressure pain help make worse got abdominal pain severe headache muscle cramp come go,05,12
TAUB,tried obviously mentally ill pain probably psychological,05,12
CAMERON,sign mental illness want painfree,05,12
TAUB,solution sucking tailpipe sane people attempt sucde,05,12
KUTNER,ever burnt stake someone handed gn,05,12
TAUB,id sht guy torch one doctor guy seen past three year able find single thing wrong tell,05,12
HOUSE,continued stare pill without taking mean theyre idiot mean got start beginning taub pain profile rule psychosomatic pain thirteen search home cameron go home kutner tossing empty bottle get refill doughnut,05,12
FOREMAN,ill help home,05,12
TAUB,choose statement group best describes feeling lately including today,05,12
JEFF,depressed know stupid,05,12
TAUB,usually sleep trouble sleep lot trouble sleep,05,12
JEFF,lot trouble,05,12
LYNNE,pain med sleep pattern pretty erratic,05,12
TAUB,calm person nervous people nervous miserable,05,12
LYNNE,definitely calm sometimes calmer worse pain get think talking interacting people actually make worse,05,12
TAUB,interesting,05,12
LYNNE,mean something,05,12
TAUB,weve seen patient,05,12
TAUB,chore around house help chore longer chore,05,12
ZACH,help time really strong used play hockey really good,05,12
TAUB,believe hope hoping thing get better struggle time feel completely hopeless,05,12
ZACH,still laugh time,05,12
LYNNE,voice always optimistic still harder,05,12
JEFF,guess pray strength hope,05,12
FOREMAN,nothing pharmacy worth pain med guy make house look like christian scientist also compliant house kept insert daily pill dispenser make sure mix look car guess gonna go car aint bad one choose,05,12
THIRTEEN,ever definitely like worry making plan,05,12
FOREMAN,certainly know ever since kissed avoiding,05,12
THIRTEEN,busy metal polish could cause nerve damage inhaled enough judging shine car used fair amount,05,12
FOREMAN,judging fact owns body shop hold respirator one id say knew inhale busy tonight get dinner,05,12
THIRTEEN,think,05,12
FOREMAN,making okay meal intimate,05,12
THIRTEEN,want kiss either,05,12
FOREMAN,work together,05,12
THIRTEEN,like,05,12
FOREMAN,make lot sense,05,12
THIRTEEN,make sense getting involved anyone,05,12
FOREMAN,thought gotten past thats agreed drug trial give life,05,12
THIRTEEN,giving life giving finally feel like grip thing handle handle dragging anyone else open freezer full packaged meat look like quail,05,12
TAUB,think food poisoning every day last three year,05,12
THIRTEEN,wild quail toxic cause rhabdomyolysis would explain pain elevated ck level,05,12
TAUB,would carbon monoxide sucked car toxic reaction psychosomatic reaction pain profile showed excessive concern physical health difficulty sleeping getting bed,05,12
HOUSE,pain depressed depressed pain,05,12
TAUB,according pain profile ordered diet issue start antidepressant sake family,05,12
HOUSE,diagnosing family,05,12
TAUB,diagnosing either,05,12
HOUSE,rhabdo push iv fluid check urine muscle biopsy,05,12
TAUB,muscle say hurt,05,12
HOUSE,shell biopsy,05,12
FOREMAN,going,05,12
HOUSE,taking jacket coat tree cuddy come late leave early need anything gone ask cameron,05,12
ZACH,stop eating quail pain go away,05,12
THIRTEEN,right definitely treatable,05,12
JEFF,arm starting,05,12
ZACH,need medicine,05,12
KUTNER,bp need get trendelenburg position lover bed,05,12
THIRTEEN,jeff hear,05,12
KUTNER,arresting,05,12
THIRTEEN,shout need crash cart,05,12
FOREMAN,answering cell either,05,12
THIRTEEN,vq scan showed pulmonary embolism,05,12
TAUB,mean pain psychosomatic,05,12
THIRTEEN,also mean rhabdomyolysis,05,12
FOREMAN,till heart lung place pain,05,12
KUTNER,mean getting worse,05,12
HOUSE,got let phone ring four time calling cripple chronic pain pulmonary embolism go,05,12
KUTNER,howd know,05,12
HOUSE,called midnight got heart problem heart would consistent rhabdo mean thirteen foreman would singing rain mean lung,05,12
THIRTEEN,hypercoagulable state could cause pain pe,05,12
HOUSE,think blood clot caused clotting problem thats helpful,05,12
KUTNER,cancer syndrome like trousseau explains blood clot multifocal pain lack obvious physical sign,05,12
HOUSE,gone three year without anyone seeing check chest abdomen pelvis tumor hang,05,12
TAUB,think two would singing rain,05,12
TAUB,bone window normal,05,12
KUTNER,checking cancerous mass lung uh know committed sucde,05,12
TAUB,hemingway goebbels romeo juliet,05,12
KUTNER,mom dad,05,12
TAUB,saying circumstance mean whole family suicidal,05,12
KUTNER,nope categorically insisting circumstance mean got baggage personal betrayal abandonment,05,12
KUTNER,grew charles dickens novel,05,12
KUTNER,people like life suck beginning nowhere go,05,12
TAUB,thorax clear tumor lung betrayal come father year wife kid people count pulse,05,12
KUTNER,okay switching highres cut abdomen,05,12
TAUB,parent live happily queen never attempted thought attempted think committ see kutner staring monitor,05,12
KUTNER,along diaphragm,05,12
TAUB,thats cancer,05,12
HOUSE,hurry already bathed week want look elitist,05,12
PLUMBER,cant anything till write estimate,05,12
HOUSE,fine pad want check deductible touch piano lock leave,05,12
PLUMBER,sorry deductible apply,05,12
HOUSE,architect pretty sure master bedroom part home mean home warranty,05,12
PLUMBER,cover negligence pipe go ceiling wall shower burst pulled apart,05,12
HOUSE,yeah cause clearly guy like knock naked pullups greet day,05,12
PLUMBER,hang laundry,05,12
HOUSE,hang plumber,05,12
PLUMBER,look rust corrosion know happened know happened covered,05,12
HOUSE,,05,12
PLUMBER,whenever ready spend give somebody else call take ladder leaf,05,12
FOREMAN,promise holding hand check choreiform movement getting absolutely intimacy,05,12
THIRTEEN,told nothing,05,12
FOREMAN,know thats problem reason date shut everyone gonna need help support,05,12
THIRTEEN,look patient year old dead yet already traumatized wife son,05,12
FOREMAN,ill bet theyre cherishing every traumatic minute left trade healthiest guy world,05,12
THIRTEEN,true theyre stuck suffering hating every day pain prospect relief,05,12
KUTNER,bad time,05,12
THIRTEEN,,05,12
FOREMAN,simultaneously yeah,05,12
KUTNER,trace cancer patient,05,12
TAUB,find edema intestine air intestinal blood vessel house answer phone,05,12
FOREMAN,intestine must damaged air leaking body,05,12
KUTNER,blockage superior mesenteric artery could choking blood flow intestine,05,12
THIRTEEN,blockage body would explain pain cramp come go,05,12
FOREMAN,angioplasty superior mesenteric find blockage another cardiac arrest,05,12
THIRTEEN,ill help grab stuff rush door behind kutner taub,05,12
HOUSE,good thing suicidal patient horrific undiagnosed pain disorder,05,12
FOREMAN,till diagnosed found intestinal edema air blood vessel pain vascular,05,12
HOUSE,vascular wouldve seen uneven pulse,05,12
FOREMAN,blood pressure uneven thirteen kutner angio,05,12
HOUSE,hemorrhage finger,05,12
TAUB,air intestine come somewhere,05,12
HOUSE,thinking yes doe leaf,05,12
KUTNER,thread catheter groin position blood start flowing freely,05,12
ZACH,take away pain,05,12
HOUSE,completely ineffective pain completely go away cancel angio,05,12
THIRTEEN,air blood vessel open artery intestine,05,12
HOUSE,handing thirteen cane air come hmmm inspects iv line started jeff moving toward iv stand air either come breach lumen small intestine rare instance air come air open connector line show hem teeth mark guessing blew iv tube,05,12
KUTNER,air bubble caused pe cardiac arrest,05,12
HOUSE,tried finish job started home,05,12
LYNNE,jeff said never,05,12
JEFF,lied wanna die please let die,05,12
HOUSE,leaf,05,12
KUTNER,hyperbaric chamber dose high pressure ought chase air blood,05,12
CUDDY,anyone keeping eye whole idea suicidal watch specifically created suicidal patient realize mightve thought name coincidence,05,12
HOUSE,visuals room key u learning lesson cause telephone,05,12
CUDDY,inconveniencing inconvenienced pause last time showered,05,12
HOUSE,scent man realize experienced sober,05,12
CUDDY,anyone able handle depressed pain patient,05,12
TAUB,insisted longer,05,12
CUDDY,apparently lied think id remind remote possibility dyfs inspection le hour control,05,12
THIRTEEN,nonmotor seizure house cuddy look sorry thinking patient saying,05,12
CUDDY,go,05,12
THIRTEEN,pain started abdomen near intestine first symptom got key,05,12
HOUSE,multiple eeg cleaner squeakier cuddy rubber nipple,05,12
FOREMAN,glycogen storage disease like mcardles explains pain plus plenty muscle cell wall intestine,05,12
HOUSE,fourteen right kutner smirk go run ischemic forearm test,05,12
CUDDY,take garbage way hand kutner dirty diaper,05,12
HOUSE,want man take crap marry first,05,12
CUDDY,employ team leaf cuddy jiggle rachel good girl,05,12
JANICE,think ready run decathlon yet,05,12
NURSE,ah get managing life bit better plenty dr hadley whenever ready janice wave thirteen,05,12
THIRTEEN,janice look better,05,12
JANICE,yeah said basal ganglian volume improved know first time two year drink cup water without spilling thank getting back study,05,12
THIRTEEN,even seen week even know appointment backtoback,05,12
JANICE,mine got switched morning,05,12
KUTNER,gonna take blood repeatedly increased strain make arm hurt muscle abnormality,05,12
LYNNE,right mcardles disease take away pain,05,12
KUTNER,genereplacement therapy lifestyle change reduce,05,12
TAUB,jeff keep squeezing ball jeff grunt pain effort,05,12
LYNNE,long,05,12
JEFF,maybe zach get something eat,05,12
LYNNE,honey worry u,05,12
JEFF,please get test handle,05,12
TAUB,theyre trying help,05,12
JEFF,cant,05,12
TAUB,helping know,05,12
JEFF,idea going,05,12
TAUB,know better tried go stand walk past kutner,05,12
KUTNER,sure baggage jeff wheres pain worst right,05,12
JEFF,left arm,05,12
KUTNER,hurt,05,12
JEFF,,05,12
TAUB,lactate level steady kind glycogen,05,12
JEFF,yell let go ball grab leg ahhhh oh god pain jumped leg thats never happened,05,12
TAUB,chest abdomen feel anything,05,12
JEFF,leg feel like sawed,05,12
THIRTEEN,nice,05,12
FOREMAN,,05,12
THIRTEEN,switching janices appointment time could see sky brighten like lifetime tv movie,05,12
FOREMAN,know,05,12
THIRTEEN,sticking improved study participant face way getting pant,05,12
FOREMAN,make schedule use social lubricant first ive heard janice improving hey thanks good news,05,12
TAUB,pain started abdomen hopped left thumb left leg skipping trunk entirely,05,12
HOUSE,need name good lawyer,05,12
KUTNER,getting sued,05,12
HOUSE,probably thats cuddy problem,05,12
TAUB,hopping pain mean something brain body,05,12
HOUSE,except pain two place connect two separate region brain mean using come one tribe know must know ton shyster,05,12
TAUB,type lawyer need ill bring next world domination subcommittee meeting,05,12
HOUSE,say needed lawyer said needed name lawyer,05,12
TAUB,pain hopped another limb side got central,05,12
KUTNER,could still peripheral multiple area disc disease,05,12
HOUSE,consistent completely spotless mri kutner represented hospital set patient fire,05,12
KUTNER,chris carrick,05,12
HOUSE,chris sound like good lawyer,05,12
TAUB,even resolve body versus brain never gonna diagnose guy,05,12
HOUSE,name firm,05,12
KUTNER,caddell carrick like chop head see pain go away,05,12
HOUSE,need cut guy head cuddy turn leave got figure pain coming brain body pause door stiff shot lidocaine brain stem numb way tippy toe,05,12
